order_id,salescheck,Shipped_date,carrier,ship_mode,tracking_number,store_number
856252813,1431499985,09/27/2017,UPS,Ground,1Z024AE90300118730,3592
856256085,1431500759,09/27/2017,UPS,Ground,1Z024AE90300118721,3592
856260661,1431501215,09/27/2017,UPS,Ground,1Z024AE90300118712,3592
856274592,1431504505,09/27/2017,UPS,Ground,1Z024AE90300118767,3592
856275058,1431504520,09/27/2017,UPS,Ground,1Z024AE90300118794,3592
856279745,1431505819,09/27/2017,UPS,Ground,1Z024AE90300118810,3592
856282221,1431505989,09/27/2017,UPS,Ground,1Z024AE90300118829,3592
856284649,1431510611,09/27/2017,UPS,Ground,1Z024AE90300118847,3592
856293286,1431511230,09/27/2017,UPS,SUREPOST,1Z024AE9YW00118858,3592
856308858,1431511556,09/27/2017,UPS,Ground,1Z024AE90300118838,3592
856313086,1431513559,09/27/2017,UPS,SUREPOST,1Z024AE9YW00118867,3592
856317322,1431513315,09/27/2017,UPS,Ground,1Z024AE90300118936,3592
856319918,1431513934,09/27/2017,UPS,Ground,1Z024AE90300118874,3592
856327701,1431514607,09/27/2017,UPS,SUREPOST,1Z024AE9YW00118885,3592
856332912,1431516472,09/27/2017,UPS,SUREPOST,1Z024AE9YW00118894,3592
856340005,1431633383,10/06/2017,UPS,Ground,1Z024AE90300120021,3592
856351848,1431520225,09/27/2017,UPS,SUREPOST,1Z024AE9YW00118901,3592
856366105,1431522520,09/27/2017,UPS,Ground,1Z024AE90300118918,3592
856372873,1431523769,09/27/2017,UPS,Ground,1Z024AE90300118927,3592
856374447,1431522339,09/27/2017,UPS,SUREPOST,1Z024AE9YW00118965,3592
856374786,1431522327,09/27/2017,UPS,Ground,1Z024AE90300118954,3592
856379027,1431525005,09/27/2017,UPS,SUREPOST,1Z024AE9YW00118974,3592
856379328,1431525081,09/27/2017,UPS,Ground,1Z024AE90300118945,3592
856380203,1431525461,09/27/2017,UPS,Ground,1Z024AE90300118981,3592
856395439,1431527885,09/27/2017,UPS,Ground,1Z024AE90300118990,3592
856402965,1431528898,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119026,3592
856407423,1431529603,09/27/2017,UPS,Ground,1Z024AE90300119015,3592
856408332,1431529947,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119044,3592
856413940,1431530420,09/27/2017,UPS,Ground,1Z024AE90300119097,3592
856414778,1431529749,09/27/2017,UPS,Ground,1Z024AE90300119088,3592
856417360,1431530888,09/27/2017,UPS,Ground,1Z024AE90300119113,3592
856422223,1431530570,09/27/2017,UPS,Ground,1Z024AE90300119104,3592
856428869,1431533012,09/27/2017,UPS,Ground,1Z024AE90300119060,3592
856441635,1431535000,09/27/2017,UPS,Ground,1Z024AE90300119051,3592
856442301,1431535601,09/27/2017,UPS,Ground,1Z024AE90300119159,3592
856442951,1431534821,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119071,3592
856442967,1431534837,09/27/2017,UPS,Ground,1Z024AE90300119122,3592
856454233,1431547320,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119302,3592
856462400,1431538100,09/27/2017,UPS,Ground,1Z024AE90300119131,3592
856463197,1431538126,09/27/2017,UPS,Ground,1Z024AE90300119140,3592
856474938,1431539902,09/27/2017,UPS,Ground,1Z024AE90300119168,3592
856474943,1431539780,09/27/2017,UPS,Ground,1Z024AE90300119177,3592
856481058,1431540774,09/27/2017,UPS,Ground,1Z024AE90300119275,3592
856481590,1431541001,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119197,3592
856482967,1431540694,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119188,3592
856484850,1431540701,09/27/2017,UPS,Ground,1Z024AE90300119202,3592
856492942,1431543096,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119213,3592
856504266,1431545110,09/27/2017,UPS,Ground,1Z024AE90300119319,3592
856507697,1431545410,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119268,3592
856515814,1431546673,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119259,3592
856517764,1431547702,09/27/2017,UPS,SUREPOST,1Z024AE9YW00119295,3592
856540630,1431551798,09/27/2017,UPS,Ground,1Z024AE90300119284,3592
856549604,1431553081,09/27/2017,UPS,Ground,1Z024AE90300119328,3592
856550731,1431553332,09/29/2017,UPS,SUREPOST,1Z024AE9YW00119348,3592
856553279,1431553850,09/27/2017,UPS,Ground,1Z024AE90300119337,3592
856562526,1431555411,09/29/2017,UPS,SUREPOST,1Z024AE9YW00119357,3592
856566236,1431556402,09/29/2017,UPS,SUREPOST,1Z024AE9YW00119366,3592
856577969,1431558655,09/29/2017,UPS,Ground,1Z024AE90300119373,3592
856586597,1431560460,09/29/2017,UPS,SUREPOST,1Z024AE9YW00119400,3592
856589652,1431561032,09/29/2017,UPS,Ground,1Z024AE90300119382,3592
856602072,1431563225,09/29/2017,UPS,Ground,1Z024AE90300119391,3592
856611936,1431564735,09/29/2017,UPS,Ground,1Z024AE90300119417,3592
856640358,1431571174,09/29/2017,UPS,Ground,1Z024AE90300119426,3592
856647318,1431572613,09/29/2017,UPS,Ground,1Z024AE90300119453,3592
856651784,1431573647,09/29/2017,UPS,Ground,1Z024AE90300119462,3592
856657427,1431574710,09/29/2017,UPS,SUREPOST,1Z024AE9YW00119482,3592
856660858,1431575239,09/29/2017,UPS,Ground,1Z024AE90300119471,3592
856661373,1431551709,09/29/2017,UPS,Ground,1Z024AE90300119506,3592
856669502,1431577151,10/02/2017,UPS,Ground,1Z024AE90300119515,3592
856676548,1431578675,10/02/2017,UPS,Ground,1Z024AE90300119524,3592
856693189,1431581743,10/02/2017,UPS,SUREPOST,1Z024AE9YW00119553,3592
856693189,1431581744,10/02/2017,UPS,Ground,1Z024AE90300119542,3592
856700468,1431582814,10/02/2017,UPS,SUREPOST,1Z024AE9YW00119571,3592
856703274,1431583087,10/02/2017,UPS,SUREPOST,1Z024AE9YW00119562,3592
856708924,1431583950,10/02/2017,UPS,SUREPOST,1Z024AE9YW00119599,3592
856711370,1431584364,10/02/2017,UPS,Ground,1Z024AE90300119588,3592
856728526,1431588002,10/02/2017,UPS,Ground,1Z024AE90300119622,3592
856743590,1431589775,10/02/2017,UPS,Ground,1Z024AE90300119613,3592
856750365,1431590546,10/02/2017,UPS,Ground,1Z024AE90300119604,3592
856757978,1431591701,10/02/2017,UPS,SUREPOST,1Z024AE9YW00119633,3592
856758986,1431591722,10/02/2017,UPS,SUREPOST,1Z024AE9YW00119651,3592
856762211,1431592354,10/02/2017,UPS,SUREPOST,1Z024AE9YW00119642,3592
856762977,1431592573,10/02/2017,UPS,Ground,1Z024AE90300119668,3592
856795176,1431597400,10/06/2017,UPS,SUREPOST,1Z024AE9YW00119704,3592
856798168,1431598063,10/02/2017,UPS,SUREPOST,1Z024AE9YW00119697,3592
856809955,1431599907,10/06/2017,UPS,Ground,1Z024AE90300119711,3592
856816688,1431600995,10/06/2017,UPS,SUREPOST,1Z024AE9YW00119731,3592
856819900,1431601479,10/06/2017,UPS,SUREPOST,1Z024AE9YW00119740,3592
856831356,1431603566,10/06/2017,UPS,Ground,1Z024AE90300119775,3592
856832289,1431603804,10/06/2017,UPS,SUREPOST,1Z024AE9YW00119722,3592
856868284,1431609454,10/06/2017,UPS,Ground,1Z024AE90300119784,3592
856873214,1431609999,10/06/2017,UPS,SUREPOST,1Z024AE9YW00119820,3592
856873589,1431610668,10/06/2017,UPS,Ground,1Z024AE90300119846,3592
856876503,1431610628,10/06/2017,UPS,Ground,1Z024AE90300119837,3592
856879298,1431611463,10/06/2017,UPS,Ground,1Z024AE90300119864,3592
856887112,1431613151,10/06/2017,UPS,Ground,1Z024AE90300119855,3592
856893357,1431621345,10/06/2017,UPS,SUREPOST,1Z024AE9YW00119937,3592
856893600,1431614425,10/06/2017,UPS,Ground,1Z024AE90300119819,3592
856907840,1431617284,10/06/2017,UPS,Ground,1Z024AE90300119908,3592
856907894,1431618535,10/06/2017,UPS,Ground,1Z024AE90300119917,3592
856910295,1431617289,10/06/2017,UPS,Ground,1Z024AE90300119891,3592
856911478,1431617827,10/06/2017,UPS,Ground,1Z024AE90300119926,3592
856925597,1431620998,10/06/2017,UPS,Ground,1Z024AE90300119944,3592
856955468,1431627502,10/06/2017,UPS,Ground,1Z024AE90300119980,3592
856958342,1431627193,10/06/2017,UPS,SUREPOST,1Z024AE9YW00120005,3592
856976644,1431630533,10/06/2017,UPS,Ground,1Z024AE90300119999,3592
856977852,1431629883,10/06/2017,UPS,Ground,1Z024AE90300119971,3592
856980427,1431631654,10/06/2017,UPS,Ground,1Z024AE90300120012,3592
856988860,1431633297,10/06/2017,UPS,Ground,1Z024AE90300119953,3592
856996751,1431634893,10/06/2017,UPS,SUREPOST,1Z024AE9YW00120032,3592
987969570,1431462319,09/21/2017,UPS,SUREPOST,1Z024AE9YW00118198,3592
988175870,1431575941,09/29/2017,UPS,SUREPOST,1Z024AE9YW00119491,3592
989140346,1431394404,09/15/2017,UPS,Ground,1Z024AE90300117517,3592
990089932,1431405691,09/15/2017,UPS,SUREPOST,1Z024AE9YW00117653,3592
844896765,1431444234,09/19/2017,UPS,Ground,1Z0214Y90300041562,3628
849696027,1431409624,09/11/2017,UPS,SUREPOST,1Z0214Y9YW00041082,3628
851926190,1431547705,09/27/2017,UPS,Ground,1Z0214Y90300041946,3628
854588000,1431587153,10/02/2017,UPS,Ground,1Z0214Y90300042196,3628
854727666,1431461215,09/21/2017,UPS,Ground,1Z0214Y90300041599,3628
854908578,1431420938,09/14/2017,UPS,Ground,1Z0214Y90300041151,3628
855181062,1431407384,09/11/2017,UPS,Ground,1Z0214Y90300041071,3628
855550248,1431421344,09/14/2017,UPS,Ground,1Z0214Y90300041142,3628
855593218,1431397020,09/11/2017,UPS,Ground,1Z0214Y90300041017,3628
855617105,1431393732,09/11/2017,UPS,Ground,1Z0214Y90300040974,3628
855622062,1431394559,09/11/2017,UPS,Ground,1Z0214Y90300041026,3628
855623923,1431394721,09/11/2017,UPS,Ground,1Z0214Y90300040992,3628
855642857,1431402901,09/11/2017,UPS,Ground,1Z0214Y90300041035,3628
855643008,1431398203,09/11/2017,UPS,Ground,1Z0214Y90300040983,3628
855716812,1431406839,09/11/2017,UPS,SUREPOST,1Z0214Y9YW00041046,3628
855719086,1431407174,09/11/2017,UPS,SUREPOST,1Z0214Y9YW00041064,3628
855720109,1431407483,09/11/2017,UPS,Ground,1Z0214Y90300041053,3628
855755409,1431412700,09/12/2017,UPS,Ground,1Z0214Y90300041106,3628
855774495,1431415588,09/12/2017,UPS,SUREPOST,1Z0214Y9YW00041117,3628
855816754,1431421859,09/21/2017,UPS,Ground,1Z0214Y90300041580,3628
855821284,1431422881,09/14/2017,UPS,Ground,1Z0214Y90300041124,3628
855824359,1431422938,09/14/2017,UPS,Ground,1Z0214Y90300041133,3628
855837894,1431426084,09/14/2017,UPS,Ground,1Z0214Y90300041204,3628
855839307,1431425961,09/14/2017,UPS,SUREPOST,1Z0214Y9YW00041162,3628
855840144,1431426085,09/14/2017,UPS,Ground,1Z0214Y90300041197,3628
855840690,1431426229,09/14/2017,UPS,Ground,1Z0214Y90300041179,3628
855844617,1431426857,09/14/2017,UPS,Ground,1Z0214Y90300041188,3628
855848784,1431427376,09/14/2017,UPS,Ground,1Z0214Y90300041240,3628
855853677,1431428700,09/14/2017,UPS,Ground,1Z0214Y90300041259,3628
855857841,1431428830,09/14/2017,UPS,SUREPOST,1Z0214Y9YW00041233,3628
855874064,1431433439,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041288,3628
855874221,1431432204,09/14/2017,UPS,Ground,1Z0214Y90300041222,3628
855876184,1431432362,09/14/2017,UPS,Ground,1Z0214Y90300041213,3628
855877359,1431433323,09/21/2017,UPS,Ground,1Z0214Y90300041571,3628
855881676,1431433408,09/18/2017,UPS,Ground,1Z0214Y90300041268,3628
855886366,1431434596,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041297,3628
855899967,1431464373,09/18/2017,UPS,Ground,1Z0214Y90300041491,3628
855917719,1431439299,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041322,3628
855918233,1431439616,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041313,3628
855925729,1431440781,09/18/2017,UPS,Ground,1Z0214Y90300041277,3628
855931093,1431442444,09/18/2017,UPS,Ground,1Z0214Y90300041302,3628
855931799,1431444735,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041331,3628
855947997,1431445254,09/18/2017,UPS,Ground,1Z0214Y90300041348,3628
855951837,1431445813,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041395,3628
855986711,1431452396,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041368,3628
855989959,1431452777,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041377,3628
855990958,1431453514,09/18/2017,UPS,Ground,1Z0214Y90300041357,3628
855991958,1431456859,09/18/2017,UPS,Ground,1Z0214Y90300041428,3628
855997290,1431454179,09/18/2017,UPS,Ground,1Z0214Y90300041384,3628
855998495,1431466395,09/19/2017,UPS,SUREPOST,1Z0214Y9YW00041500,3628
856009079,1431456063,09/18/2017,UPS,SUREPOST,1Z0214Y9YW00041439,3628
856021807,1431458708,09/18/2017,UPS,Ground,1Z0214Y90300041400,3628
856025389,1431459462,09/18/2017,UPS,Ground,1Z0214Y90300041419,3628
856031500,1431505597,09/22/2017,UPS,Ground,1Z0214Y90300041651,3628
856033591,1431460479,09/18/2017,UPS,Ground,1Z0214Y90300041446,3628
856034434,1431460597,09/18/2017,UPS,Ground,1Z0214Y90300041482,3628
856044345,1431528738,09/27/2017,UPS,SUREPOST,1Z0214Y9YW00041902,3628
856044935,1431462581,09/18/2017,UPS,Ground,1Z0214Y90300041473,3628
856052226,1431463286,09/18/2017,UPS,Ground,1Z0214Y90300041455,3628
856069217,1431466859,09/18/2017,UPS,Ground,1Z0214Y90300041464,3628
856097991,1431471299,09/19/2017,UPS,Ground,1Z0214Y90300041517,3628
856102514,1431499368,09/22/2017,UPS,Ground,1Z0214Y90300041633,3628
856111768,1431475749,09/19/2017,UPS,SUREPOST,1Z0214Y9YW00041546,3628
856112446,1431473988,09/19/2017,UPS,Ground,1Z0214Y90300041535,3628
856115207,1431474582,09/19/2017,UPS,Ground,1Z0214Y90300041553,3628
856115605,1431474365,09/19/2017,UPS,SUREPOST,1Z0214Y9YW00041528,3628
856148462,1431507668,09/22/2017,UPS,Ground,1Z0214Y90300041660,3628
856156711,1431601527,10/03/2017,UPS,Ground,1Z0214Y90300042249,3628
856241979,1431498356,09/21/2017,UPS,Ground,1Z0214Y90300041606,3628
856247563,1431534968,09/26/2017,UPS,Ground,1Z0214Y90300041848,3628
856264430,1431502010,09/22/2017,UPS,Ground,1Z0214Y90300041615,3628
856275992,1431504801,09/22/2017,UPS,SUREPOST,1Z0214Y9YW00041644,3628
856278092,1431566599,09/29/2017,UPS,Ground,1Z0214Y90300042034,3628
856279137,1431505375,09/22/2017,UPS,Ground,1Z0214Y90300041624,3628
856283148,1431506726,09/25/2017,UPS,SUREPOST,1Z0214Y9YW00041671,3628
856293850,1431508417,09/25/2017,UPS,Ground,1Z0214Y90300041697,3628
856300608,1431510003,09/25/2017,UPS,Ground,1Z0214Y90300041704,3628
856315452,1431546787,09/27/2017,UPS,Ground,1Z0214Y90300041973,3628
856326098,1431515014,09/25/2017,UPS,Ground,1Z0214Y90300041688,3628
856326747,1431515078,09/25/2017,UPS,Ground,1Z0214Y90300041713,3628
856334965,1431517007,09/25/2017,UPS,SUREPOST,1Z0214Y9YW00041724,3628
856347012,1431519132,09/25/2017,UPS,SUREPOST,1Z0214Y9YW00041760,3628
856351559,1431519867,09/25/2017,UPS,Ground,1Z0214Y90300041731,3628
856355668,1431520687,09/25/2017,UPS,Ground,1Z0214Y90300041740,3628
856355755,1431520676,09/25/2017,UPS,Ground,1Z0214Y90300041759,3628
856357117,1431519557,09/25/2017,UPS,SUREPOST,1Z0214Y9YW00041788,3628
856361039,1431519436,09/25/2017,UPS,Ground,1Z0214Y90300041777,3628
856365332,1431524916,09/25/2017,UPS,Ground,1Z0214Y90300041811,3628
856370496,1431522298,09/25/2017,UPS,SUREPOST,1Z0214Y9YW00041797,3628
856370715,1431523114,09/25/2017,UPS,Ground,1Z0214Y90300041802,3628
856377446,1431629692,10/06/2017,UPS,Ground,1Z0214Y90300042490,3628
856393535,1431532462,09/26/2017,UPS,Ground,1Z0214Y90300041884,3628
856400304,1431529806,09/25/2017,UPS,Ground,1Z0214Y90300041820,3628
856417821,1431529757,09/26/2017,UPS,Ground,1Z0214Y90300041875,3628
856423788,1431531885,09/26/2017,UPS,Ground,1Z0214Y90300041839,3628
856424017,1431532708,09/26/2017,UPS,SUREPOST,1Z0214Y9YW00041859,3628
856435062,1431534918,09/27/2017,UPS,SUREPOST,1Z0214Y9YW00041911,3628
856447266,1431535754,09/26/2017,UPS,SUREPOST,1Z0214Y9YW00041895,3628
856478287,1431540347,09/26/2017,UPS,SUREPOST,1Z0214Y9YW00041868,3628
856514429,1431546519,09/27/2017,UPS,Ground,1Z0214Y90300041964,3628
856525079,1431547761,09/27/2017,UPS,Ground,1Z0214Y90300041937,3628
856529801,1431549508,09/27/2017,UPS,Ground,1Z0214Y90300041928,3628
856531275,1431549747,09/27/2017,UPS,Ground,1Z0214Y90300041955,3628
856595896,1431562291,09/29/2017,UPS,Ground,1Z0214Y90300041982,3628
856612438,1431565015,09/29/2017,UPS,Ground,1Z0214Y90300042025,3628
856617856,1431566097,09/29/2017,UPS,Ground,1Z0214Y90300042007,3628
856620305,1431566903,10/02/2017,UPS,SUREPOST,1Z0214Y9YW00042054,3628
856623536,1431567419,09/29/2017,UPS,SUREPOST,1Z0214Y9YW00042018,3628
856637685,1431570685,10/02/2017,UPS,Ground,1Z0214Y90300042061,3628
856640496,1431585631,10/02/2017,UPS,SUREPOST,1Z0214Y9YW00042205,3628
856641361,1431571326,10/02/2017,UPS,Ground,1Z0214Y90300042043,3628
856646809,1431572361,10/02/2017,UPS,SUREPOST,1Z0214Y9YW00042072,3628
856670101,1431577213,10/02/2017,UPS,SUREPOST,1Z0214Y9YW00042081,3628
856684179,1431582167,10/02/2017,UPS,Ground,1Z0214Y90300042105,3628
856689840,1431580972,10/02/2017,UPS,Ground,1Z0214Y90300042098,3628
856696715,1431581940,10/02/2017,UPS,SUREPOST,1Z0214Y9YW00042134,3628
856703998,1431583245,10/02/2017,UPS,Ground,1Z0214Y90300042150,3628
856705701,1431583656,10/02/2017,UPS,Ground,1Z0214Y90300042141,3628
856708621,1431583932,10/02/2017,UPS,Ground,1Z0214Y90300042114,3628
856710930,1431584253,10/02/2017,UPS,Ground,1Z0214Y90300042123,3628
856725241,1431587159,10/02/2017,UPS,Ground,1Z0214Y90300042187,3628
856740053,1431589391,10/02/2017,UPS,Ground,1Z0214Y90300042212,3628
856760324,1431625852,10/06/2017,UPS,Ground,1Z0214Y90300042481,3628
856763556,1431592756,10/02/2017,UPS,Ground,1Z0214Y90300042221,3628
856794326,1431597232,10/03/2017,UPS,Ground,1Z0214Y90300042267,3628
856797159,1431597646,10/03/2017,UPS,Ground,1Z0214Y90300042285,3628
856797232,1431597741,10/03/2017,UPS,SUREPOST,1Z0214Y9YW00042232,3628
856814079,1431600624,10/03/2017,UPS,Ground,1Z0214Y90300042258,3628
856814595,1431600717,10/03/2017,UPS,Ground,1Z0214Y90300042276,3628
856827837,1431612840,10/05/2017,UPS,SUREPOST,1Z0214Y9YW00042376,3628
856831138,1431603433,10/04/2017,UPS,Ground,1Z0214Y90300042294,3628
856854480,1431607556,10/04/2017,UPS,Ground,1Z0214Y90300042310,3628
856858017,1431608145,10/04/2017,UPS,Ground,1Z0214Y90300042329,3628
856861919,1431608608,10/04/2017,UPS,SUREPOST,1Z0214Y9YW00042349,3628
856868669,1431609470,10/04/2017,UPS,Ground,1Z0214Y90300042338,3628
856868761,1431609808,10/04/2017,UPS,Ground,1Z0214Y90300042356,3628
856881296,1431611945,10/05/2017,UPS,Ground,1Z0214Y90300042392,3628
856885008,1431612534,10/05/2017,UPS,Ground,1Z0214Y90300042383,3628
856895592,1431614578,10/05/2017,UPS,Ground,1Z0214Y90300042445,3628
856901817,1431621401,10/05/2017,UPS,Ground,1Z0214Y90300042454,3628
856919058,1431619443,10/05/2017,UPS,Ground,1Z0214Y90300042436,3628
856923093,1431620232,10/05/2017,UPS,SUREPOST,1Z0214Y9YW00042401,3628
856933455,1431622285,10/05/2017,UPS,SUREPOST,1Z0214Y9YW00042429,3628
856936464,1431622861,10/05/2017,UPS,SUREPOST,1Z0214Y9YW00042410,3628
856943583,1431624465,10/05/2017,UPS,Ground,1Z0214Y90300042463,3628
856951135,1431625675,10/06/2017,UPS,SUREPOST,1Z0214Y9YW00042474,3628
856959536,1431630715,10/06/2017,UPS,Ground,1Z0214Y90300042516,3628
856976313,1431630527,10/06/2017,UPS,Ground,1Z0214Y90300042507,3628
856989984,1431634488,10/06/2017,UPS,SUREPOST,1Z0214Y9YW00042527,3628
857002657,1431635388,10/06/2017,UPS,Ground,1Z0214Y90300042534,3628
857005810,1431636105,10/09/2017,UPS,Ground,1Z0214Y90300042543,3628
857025981,1431640351,10/09/2017,UPS,Ground,1Z0214Y90300042552,3628
857032159,1431641815,10/09/2017,UPS,SUREPOST,1Z0214Y9YW00042563,3628
857076742,1431649830,10/09/2017,UPS,Ground,1Z0214Y90300042570,3628
857087739,1431651327,10/09/2017,UPS,Ground,1Z0214Y90300042605,3628
857095280,1431652567,10/09/2017,UPS,Ground,1Z0214Y90300042589,3628
857097808,1431652974,10/09/2017,UPS,Ground,1Z0214Y90300042598,3628
857100049,1431653675,10/09/2017,UPS,SUREPOST,1Z0214Y9YW00042616,3628
857102226,1431655665,10/09/2017,UPS,Ground,1Z0214Y90300042623,3628
857144168,1431670103,10/11/2017,UPS,SUREPOST,1Z0214Y9YW00042714,3628
857148435,1431662726,10/10/2017,UPS,Ground,1Z0214Y90300042687,3628
857162500,1431664137,10/10/2017,UPS,Ground,1Z0214Y90300042678,3628
857171073,1431665463,10/10/2017,UPS,Ground,1Z0214Y90300042650,3628
857180015,1431666759,10/10/2017,UPS,Ground,1Z0214Y90300042632,3628
857180662,1431666573,10/10/2017,UPS,Ground,1Z0214Y90300042669,3628
857182465,1431667154,10/10/2017,UPS,Ground,1Z0214Y90300042703,3628
857189440,1431668319,10/10/2017,UPS,SUREPOST,1Z0214Y9YW00042698,3628
857192259,1431669175,10/10/2017,UPS,SUREPOST,1Z0214Y9YW00042643,3628
857207509,1431671338,10/11/2017,UPS,SUREPOST,1Z0214Y9YW00042732,3628
857211624,1431672702,10/11/2017,UPS,SUREPOST,1Z0214Y9YW00042741,3628
857216967,1431673022,10/11/2017,UPS,Ground,1Z0214Y90300042721,3628
857227634,1431675018,10/11/2017,UPS,Ground,1Z0214Y90300042758,3628
857232167,1431675811,10/11/2017,UPS,SUREPOST,1Z0214Y9YW00042778,3628
857237425,1431676830,10/11/2017,UPS,Ground,1Z0214Y90300042767,3628
994287650,1431411601,09/12/2017,UPS,Ground,1Z0214Y90300041099,3628
844510130,1431562414,09/28/2017,UPS,Ground,1Z022V0Y0300511333,3678
847236767,1431490498,09/21/2017,UPS,Ground,1Z022V0Y0300509168,3678
849825742,1431652857,10/09/2017,UPS,SUREPOST,1Z022V0YYW00513655,3678
850736416,1431490419,09/21/2017,UPS,Ground,1Z022V0Y0300509159,3678
852317075,1431543696,09/27/2017,UPS,SUREPOST,1Z022V0YYW00510916,3678
852317075,1431543799,09/27/2017,UPS,Ground,1Z022V0Y0300510898,3678
852317075,1431543799,09/27/2017,UPS,Ground,1Z022V0Y0300510870,3678
852317075,1431543799,09/27/2017,UPS,Ground,1Z022V0Y0300510889,3678
853980771,1431405894,09/11/2017,UPS,Ground,1Z022V0Y0300506812,3678
854003519,1431492682,09/21/2017,UPS,Ground,1Z022V0Y0300509195,3678
854210330,1431545136,09/26/2017,UPS,SUREPOST,1Z022V0YYW00510818,3678
854416991,1431501205,09/26/2017,UPS,Ground,1Z022V0Y0300509471,3678
854670377,1431603879,10/03/2017,UPS,Ground,1Z022V0Y0300512556,3678
854805730,1431596052,10/03/2017,UPS,Ground,1Z022V0Y0300512190,3678
854999225,1431438843,09/15/2017,UPS,Ground,1Z022V0Y0300507786,3678
855181829,1431436538,09/15/2017,UPS,Ground,1Z022V0Y0300507651,3678
855239312,1431465070,09/18/2017,UPS,Ground,1Z022V0Y0300508436,3678
855414325,1431540910,09/26/2017,UPS,SUREPOST,1Z022V0YYW00510756,3678
855420003,1431400832,09/11/2017,UPS,Ground,1Z022V0Y0300506723,3678
855432288,1431438853,09/15/2017,UPS,Ground,1Z022V0Y0300507768,3678
855452823,1431422459,09/15/2017,UPS,Ground,1Z022V0Y0300507302,3678
855475559,1431430438,09/15/2017,UPS,Ground,1Z022V0Y0300507482,3678
855536620,1431438441,09/15/2017,UPS,Ground,1Z022V0Y0300507688,3678
855550185,1431415909,09/15/2017,UPS,Ground,1Z022V0Y0300507240,3678
855564420,1431553628,09/27/2017,UPS,SUREPOST,1Z022V0YYW00511111,3678
855564736,1431392588,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506494,3678
855581010,1431399319,09/11/2017,UPS,Ground,1Z022V0Y0300506616,3678
855596547,1431396774,09/11/2017,UPS,Ground,1Z022V0Y0300506554,3678
855608958,1431493086,09/21/2017,UPS,SUREPOST,1Z022V0YYW00509240,3678
855615156,1431396852,09/11/2017,UPS,Ground,1Z022V0Y0300506545,3678
855616183,1431393988,09/11/2017,UPS,Ground,1Z022V0Y0300506483,3678
855617009,1431394436,09/11/2017,UPS,Ground,1Z022V0Y0300506474,3678
855620702,1431394396,09/11/2017,UPS,Ground,1Z022V0Y0300506465,3678
855623455,1431406738,09/11/2017,UPS,Ground,1Z022V0Y0300506876,3678
855631408,1431395829,09/11/2017,UPS,Ground,1Z022V0Y0300506509,3678
855633547,1431396187,09/11/2017,UPS,Ground,1Z022V0Y0300506527,3678
855633547,1431396187,09/11/2017,UPS,Ground,1Z022V0Y0300506536,3678
855635220,1431396570,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506592,3678
855635535,1431400143,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506663,3678
855635949,1431396526,09/11/2017,UPS,Ground,1Z022V0Y0300506572,3678
855635999,1431399730,09/11/2017,UPS,Ground,1Z022V0Y0300506670,3678
855636006,1431396473,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506565,3678
855636683,1431396926,09/11/2017,UPS,Ground,1Z022V0Y0300506518,3678
855637350,1431396933,09/11/2017,UPS,Ground,1Z022V0Y0300506581,3678
855639318,1431397731,09/11/2017,UPS,Ground,1Z022V0Y0300506607,3678
855641120,1431397605,09/11/2017,UPS,Ground,1Z022V0Y0300506643,3678
855641916,1431397665,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506654,3678
855642354,1431398155,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506636,3678
855643061,1431397839,09/11/2017,UPS,Ground,1Z022V0Y0300506625,3678
855656367,1431399858,09/11/2017,UPS,Ground,1Z022V0Y0300506689,3678
855659891,1431400406,09/11/2017,UPS,Ground,1Z022V0Y0300506705,3678
855660392,1431400545,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506690,3678
855661451,1431406558,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506958,3678
855663701,1431400894,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506716,3678
855664829,1431407935,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506930,3678
855677883,1431402033,09/11/2017,UPS,Ground,1Z022V0Y0300506732,3678
855684943,1431402528,09/11/2017,UPS,SUREPOST,1Z022V0YYW00506761,3678
